AFFGEOID,votes_D_Wht,votes_D_His,votes_D_Blk,votes_D_Asn,votes_D_Oth,votes_R_Wht,votes_R_His,votes_R_Blk,votes_R_Asn,votes_R_Oth,votes_O_Wht,votes_O_His,votes_O_Blk,votes_O_Asn,votes_O_Oth,votes_N_Wht,votes_N_His,votes_N_Blk,votes_N_Asn,votes_N_Oth,prob_D_Wht,prob_D_His,prob_D_Blk,prob_D_Asn,prob_D_Oth,prob_R_Wht,prob_R_His,prob_R_Blk,prob_R_Asn,prob_R_Oth,prob_O_Wht,prob_O_His,prob_O_Blk,prob_O_Asn,prob_O_Oth,prob_N_Wht,prob_N_His,prob_N_Blk,prob_N_Asn,prob_N_Oth
1500000US360010003022,322.2548230799588,9.728882828636408,134.38703607088422,23.069088911164137,18.45252320935605,77.02813282538574,3.784882884638143,57.28833513611084,21.76399427376734,4.8479345800979505,6.992684817862685,0.5218625008428217,0.0,1.8531262292198596,2.007961587449771,518.7243592767926,10.964371785882626,80.11173274138002,33.31379058584868,38.691580623096186,0.34838359251887435,0.3891553131454563,0.4977297632254971,0.2883636113895517,0.28832067514618825,0.08327365710852512,0.15139531538552572,0.21217901902263273,0.27204992842209175,0.07574897781403048,0.007559659262554254,0.02087450003371287,0.0,0.023164077865248246,0.03137439980390267,0.5607830911100461,0.43857487143530505,0.29671012126437046,0.41642238232310846,0.6045559472358779
1500000US360010004011,750.2718986013373,31.529331025689057,75.46220562805277,4.932421093811537,0.8041436511094093,251.1951357238293,10.555089649497935,25.246932326175948,1.7715447663597113,0.23129753413725157,13.642907099719428,0.0,1.1503597643113055,0.08306134352053646,0.15464819021739343,759.8900585751138,38.34624063859705,78.14050228146,8.212972796308211,3.410225708520709,0.4226883935782182,0.3941166378211132,0.41923447571140426,0.32882807292076915,0.20103591277735233,0.14151838632328412,0.1319386206187242,0.14026073514542192,0.11810298442398075,0.05782438353431289,0.007686144844912354,0.0,0.0063908875795072526,0.005537422901369097,0.03866204755434836,0.42810707525358527,0.47932800798246317,0.4341139015636667,0.5475315197538807,0.8525564271301772
1500000US360010004031,280.57256346566,25.0885785131768,98.61163455259955,12.50793215703319,0.0,79.28056114701342,5.727186114716737,27.124773235743433,2.3710980302488798,0.0,4.0604051514986,0.0,0.5306420636253245,0.0,0.0,53.64055245999998,15.836892424617115,23.73295014803166,11.750493244667338,0.0,0.6680299130134761,0.5575239669594845,0.6574108970173304,0.5003172862813277,0.0,0.18876324082622242,0.12727080254926082,0.1808318215716229,0.09484392120995519,0.0,0.009667631313091904,0.0,0.003537613757502163,0.0,0.0,0.12771560109523805,0.35193094276926923,0.1582196676535444,0.4700197297866935,0.0
1500000US360010004032,451.7558877336172,65.96218335229057,47.45901968425271,41.10933593155459,0.0,88.98030946443585,12.968921920383272,9.887218248111147,7.906757529458964,0.0,17.03992572993306,2.427879066536045,2.085191335184916,1.0292991163738128,0.0,357.2238770720137,53.64101566079009,35.56857073245125,34.9546074226126,0.0,0.4937222816760844,0.4886087655725227,0.4995686282552917,0.4836392462535834,0.0,0.09724623985184246,0.09606608829913535,0.1040759815590647,0.09302067681716428,0.0,0.018622869650200064,0.01798428938174848,0.021949382475630694,0.01210940136910368,0.0,0.3904086088218729,0.39734085674659325,0.37440600771001314,0.4112306755601482,0.0
1500000US360010004033,185.1990309581557,5.168185572449714,9.655090704713498,13.11563650460989,66.17628796007108,53.69447805809939,4.191062488779759,3.3327579225928634,3.570379523387081,1.6298927071409524,5.519512532685826,1.8718920920787132,0.23436577203143774,0.7957483357426148,0.8502241234614816,450.58697845105917,8.768859846691818,6.777785600662205,17.51823563626042,36.343595209326516,0.26647342583907296,0.2584092786224857,0.4827545352356749,0.37473247156028255,0.6302503615244864,0.07725824181021496,0.20955312443898796,0.16663789612964316,0.10201084352534517,0.015522787687056689,0.007941744651346512,0.09359460460393566,0.011718288601571886,0.02273566673550328,0.008097372604395062,0.6483265876993657,0.4384429923345909,0.33888928003311025,0.5005210181788692,0.34612947818406203
1500000US360010004034,381.67006501980933,2.8907245837451327,34.431469984328906,2.6333451969333295,0.0,86.25969422882442,1.0115944198773312,5.248153537923212,0.644357073351472,0.0,3.347407002592413,0.3930808916531332,0.0,0.21433452466484715,0.0,166.20170872999995,11.957898837523516,33.63453708074196,7.298260018108907,0.0,0.5963594765934521,0.19271497224967551,0.49187814263327007,0.26333451969333294,0.0,0.13478077223253815,0.06743962799182208,0.0749736219703316,0.0644357073351472,0.0,0.005230323441550645,0.026205392776875547,0.0,0.021433452466484714,0.0,0.25969016989062493,0.7971932558349011,0.48049338686774223,0.7298260018108907,0.0
1500000US360010004041,34.863405355967295,21.526365996278507,17.35148254888633,3.4823895509612584,0.0,1.595076401,1.595076401,1.595076401,1.2845288180731906,0.0,0.0,0.0,0.0,0.0,0.0,2619.5557044393477,909.6199347337043,928.2817203875798,219.47939290120848,195.0,0.01308195322925602,0.02302285133291819,0.018264718472511928,0.015477286893161149,0.0,0.000598527730206379,0.0017059640652406418,0.0016790277905263159,0.00570901696921418,0.0,0.0,0.0,0.0,0.0,0.0,0.9829477314969409,0.9728555451697373,0.9771386530395576,0.9754639684498155,1.0
1500000US360010005011,91.1465438569878,32.040253972250966,126.13306553400837,5.435456174970737,0.0,13.76871657200269,5.283111986208616,19.894125946120127,1.0499029429778945,0.0,1.6561579923932068,0.8620713192251186,3.401991261262643,0.004866147344264291,0.0,253.4285815786164,86.8145627223153,340.5708172586089,18.509774734707108,0.0,0.25318484404718833,0.2563220317780077,0.2574144194571599,0.21741824699882947,0.0,0.03824643492222969,0.042264895889668926,0.04060025703289822,0.04199611771911578,0.0,0.004600438867758908,0.006896570553800949,0.006942839308699271,0.00019464589377057165,0.0,0.7039682821628233,0.6945165017785224,0.6950424842012426,0.7403909893882843,0.0
1500000US360010005012,95.47838514138343,20.06280208203501,32.585120721363396,1.2059735841838064,2.3022739710343476,14.184260993421173,6.5660164421745515,4.360176280656856,0.40700288614181546,0.575672647605599,2.140507701677105,2.221676619636341,1.130477990443872,0.1486817612036787,0.16392341381574557,133.19684616351836,31.149504856154113,41.92422500753586,2.610731505816473,5.17238186697526,0.3897076944546262,0.3343800347005835,0.40731400901704246,0.3014933960459516,0.28778424637929345,0.0578949428302905,0.10943360736957586,0.0545022035082107,0.10175072153545386,0.07195908095069987,0.008736766129294306,0.03702794366060568,0.014130974880548399,0.03717044030091968,0.020490426726968197,0.5436605965857892,0.5191584142692353,0.5240528125941982,0.6526828764541183,0.6465477333719075
1500000US360010005013,22.986886879217405,20.89225844445188,83.87062639965676,0.0,5.9418954434096305,3.0171783485608024,1.5896234410691386,17.605624178028584,0.0,9.802137436217583,3.2718435832048915,0.0,1.2693634771531521,0.0,2.577629882948519,50.72409118901686,22.736930324962398,137.25438594516146,0.0,116.67833723742424,0.28733608599021754,0.4642724098767084,0.34946094333190314,0.0,0.044014040321552816,0.03771472935701003,0.03532496535709197,0.07335676740845244,0.0,0.07260842545346358,0.04089804479006114,0.0,0.005289014488138134,0.0,0.01909355468850755,0.6340511398627108,0.5052651183324978,0.5718932747715061,0.0,0.8642839795364758
1500000US360010005014,88.88468099738463,12.325266213602236,169.3687572431106,5.035236147750571,1.4253203981519376,19.270608637989223,2.510427771474075,38.733017044480945,1.1913767744062032,0.27378455164957327,1.4864689981202468,0.0,6.5899066717913675,0.011727668183344283,0.006152069544142335,55.358241366505894,10.47335212909728,85.30831904061709,4.069299301326627,2.5482939064530625,0.5386950363477857,0.49301064854408944,0.564562524143702,0.5035236147750571,0.3563300995379844,0.11679156750296499,0.10041711085896299,0.12911005681493648,0.11913767744062032,0.06844613791239332,0.009008903018910587,0.0,0.021966355572637892,0.0011727668183344282,0.0015380173860355837,0.33550449313033875,0.41893408516389125,0.28436106346872364,0.40692993013266265,0.6370734766132656
