AFFGEOID,D_Wht_prob,R_Wht_prob,O_Wht_prob,N_Wht_prob,D_His_prob,R_His_prob,O_His_prob,N_His_prob,D_Blk_prob,R_Blk_prob,O_Blk_prob,N_Blk_prob,D_Asn_prob,R_Asn_prob,O_Asn_prob,N_Asn_prob,D_Oth_prob,R_Oth_prob,O_Oth_prob,N_Oth_prob
1500000US360290100021,0.3290506609576666,0.32985077199908797,0.006384127456520896,0.33471443958672437,0.25086100850336523,0.2540583250780329,0.006219920426307915,0.48886074599229407,0.2531738085203168,0.25568280478154004,0.006216465071175371,0.48492692162696777,0.24994677804140625,0.2531261820562763,0.0062184591761640946,0.49070858072615325,0.1807571963280294,0.18499177720120213,0.005944375213535492,0.6283066512572331
1500000US360290100022,0.3577028838147138,0.27373898344036457,0.004616725652044062,0.36394140709287764,0.27106034404976465,0.20606394795296107,0.0043863187492046,0.5184893892480696,0.27361368937752445,0.20741894951726628,0.004387090091880887,0.5145802710133285,0.26995371448742217,0.2051911362568103,0.004384693605029908,0.5204704556507376,0.19219478203132312,0.14784673030546414,0.004122560736868823,0.655835926926344
1500000US360290100023,0.28278889862947576,0.25017683723363776,0.0043361217564395595,0.462698142380447,0.19988480628540112,0.17766528034753096,0.0038092004733258494,0.618640712893742,0.2015479602624594,0.17874823200807968,0.0038194460622277483,0.6158843616672331,0.19914476719181817,0.17692925791802308,0.003805633359084114,0.6201203415310746,0.13345046813132355,0.12046631398729181,0.003409511304911263,0.7426737065764734
1500000US360290100031,0.33052442550587785,0.276811608095088,0.008000643047260485,0.3846633233517736,0.25280076712473765,0.21058655891931372,0.007506657768713558,0.5291060161872351,0.2560024862341401,0.2122722576167297,0.0074981464573647336,0.5242271096917654,0.2519346912142212,0.20992221171492817,0.007493319023109105,0.5306497780477415,0.1796501135293884,0.150229652244525,0.006969566040612531,0.6631506681854741
1500000US360290100032,0.3629369933318302,0.3147682383324104,0.005930790370016251,0.31636397796574306,0.2832014764559572,0.24597936750268218,0.005873748776634661,0.4649454072647258,0.2862376428112883,0.24777099048378814,0.005858330161201365,0.4601330365437222,0.2819600462392002,0.24486638756139495,0.005875240603904786,0.4672983255955,0.20722268950796036,0.18212811149875596,0.005667201296362793,0.6049819976969208
1500000US360290100033,0.34515089702612195,0.23476666969872106,0.008867021307488948,0.411215411967668,0.25821213078919275,0.17307722440298126,0.008119137519089261,0.5605915072887367,0.26104972996279374,0.17434602713583836,0.00812334146516578,0.556480901436202,0.25710829793439405,0.1722813311205207,0.008109846655533954,0.5625005242895514,0.17925304629828737,0.12146428472266724,0.007435558365238452,0.691847110613807
1500000US360290101011,0.48109454158601567,0.2402793846176081,0.008091554595111685,0.27053451920126453,0.40096267074420117,0.1896926321257687,0.008200560058581571,0.40114413707144875,0.4047285636557196,0.19070620803135999,0.008178608045537605,0.3963866202673828,0.40029813868563313,0.18927749332278657,0.0081920564818708,0.4022323115097095,0.3087880962658604,0.14224441231770804,0.008264761804629019,0.5407027296118025
1500000US360290101012,0.40761085111499307,0.23746591944297785,0.00569161590480239,0.34923161353722676,0.329580473881758,0.18546105144172367,0.00543707870808096,0.47952139596843735,0.3341476583360664,0.1871742659495381,0.005418619737852775,0.47325945597654284,0.32879508484334996,0.18493615783168535,0.005429104024267413,0.4808396533006972,0.24340213845864542,0.134443105009897,0.005193886523476195,0.6169608700079814
1500000US360290101013,0.4285788586472388,0.21091674150448297,0.010306634985288521,0.35019776486298954,0.3504568612337104,0.16486383707581756,0.009785114014119725,0.4748941876763523,0.3548215871332595,0.1661116130459699,0.009767992557336154,0.4692988072634345,0.34961612633003364,0.16431620720265963,0.009769524493825302,0.47629814197348147,0.25968539656450856,0.11932744988373528,0.00937020652492889,0.6116169470268273
1500000US360290101014,0.3944460200343718,0.2126412533376532,0.006293419341457781,0.3866193072865172,0.31830785155696484,0.16658389228402398,0.0058554577989694614,0.5092527983600418,0.32317789898842253,0.16815007571212867,0.005841971511103399,0.5028300537883454,0.3173588230745041,0.16600552356404785,0.0058459767363669935,0.5107896766250811,0.23164093492135893,0.11916870054425946,0.00548026636021914,0.6437100981741625
1500000US360290101021,0.3531333281100466,0.21378289768478398,0.007025935589296653,0.4260578386158728,0.2680753025022117,0.15990272744749737,0.006402431729639564,0.5656195383206514,0.2727085178489268,0.16187343113962877,0.0063839378589208295,0.5590341131525237,0.26754146457019357,0.15958964425976702,0.006386064707689049,0.5664828264623504,0.18815686524492964,0.1110478771288929,0.005839904813735357,0.694955352812442
1500000US360290101022,0.3586658724907206,0.16931891503249047,0.003338142484553658,0.4686770699922353,0.27679115897807266,0.1257306755493964,0.0029573920064693187,0.5945207734660616,0.2813172436233913,0.1271678851186877,0.002956075532795828,0.5885587957251252,0.27585587872834877,0.12537120970100415,0.0029506148799395547,0.5958222966907075,0.19219624594098872,0.08615180104454757,0.002648372856161871,0.7190035801583018
1500000US360290101023,0.27877389215493853,0.17672963711866105,0.003979795384657368,0.5405166753417431,0.21282414695737528,0.13205679134226078,0.0034288218101003365,0.6516902398902636,0.21737368307624716,0.13387602648412872,0.003431015583822243,0.6453192748558019,0.21206033918102374,0.1315624073824004,0.00341812954112411,0.6529591238954517,0.14419692140192972,0.08852205218379072,0.0029660477202739306,0.7643149786940057
1500000US360290101031,0.36132609327923587,0.3031643950666593,0.009095462538744695,0.32641404911536,0.28554963330183797,0.23391924713982454,0.008829109850190142,0.4717020097081473,0.2884053189757502,0.23545468521354432,0.00882021470609288,0.4673197811046125,0.2848806113878838,0.23327805116462952,0.008826986286329297,0.4730143511611575,0.20991850408574442,0.1692957690676394,0.00856051442507836,0.6122252124215378
1500000US360290101032,0.2501882023700231,0.20863361645492884,0.012584807177353023,0.528593373997695,0.1796122912962009,0.14580906507839203,0.010743286616523491,0.6638353570088835,0.1822254616236353,0.14744350888944485,0.010767308288916635,0.6595637211980031,0.17917683602693701,0.14540111857520133,0.010719971124014151,0.6647020742738474,0.11974269872368815,0.0951614503046291,0.009375995830775197,0.7757198551409076
1500000US360290101033,0.35744095141041865,0.2293319083462613,0.010423903573799619,0.4028032366695204,0.27223589829927886,0.16721378192835668,0.00950863367905279,0.5510416860933116,0.2752036110316727,0.16857345742988336,0.009511004033200137,0.5467119275052439,0.2718836275850731,0.166842932050533,0.009496559436393243,0.5517768809280007,0.19161092795309714,0.11517083347580481,0.008854917168898179,0.6843633214021999
1500000US360290102011,0.5008977449923593,0.1905313187113656,0.009838661759380191,0.29873227453689505,0.4143903782872762,0.14903294565101574,0.009687081248891956,0.426889594812816,0.41855597455114585,0.15003828506835998,0.009660589081701098,0.4217451512987931,0.41353647716814435,0.1486157754846683,0.009673369635298227,0.4281743777118891,0.31471547998117555,0.10987972806162942,0.009598617425266288,0.5658061745319287
1500000US360290102012,0.6231857515282476,0.10648224147774214,0.006300647339053959,0.2640313596549563,0.5355394377024348,0.08816299941129721,0.006210111652140722,0.37008745123412734,0.5411482683616751,0.08858547658166017,0.006170062375302757,0.3640961926813619,0.5348712071266104,0.08791949174398664,0.006192157169581195,0.37101714395982177,0.4206243384892324,0.06756955090498655,0.006321973960101847,0.5054841366456793
1500000US360290102013,0.5830644811352335,0.07621531705803417,0.002537543968075542,0.33818265783865686,0.498040056595023,0.06269750416436867,0.002352691873034393,0.43690974736757393,0.5055853463310671,0.06306354972578397,0.0023342677511871707,0.4290168361919618,0.49695992805757394,0.06247934759023157,0.0023461223193513253,0.4382146020328431,0.37780975859712307,0.0466884567094829,0.002292224340067631,0.5732095603533264
1500000US360290102021,0.39878502308322517,0.06167905732264458,0.003882006645780406,0.5356539129483499,0.3233816902534896,0.048797867698110134,0.0033514496489805193,0.6244689923994197,0.33203000726170767,0.049271417405543375,0.0033412805996560118,0.615357294733093,0.3219864507734533,0.04859722202866145,0.0033394210963797488,0.6260769061015056,0.22289016646283913,0.03366391423799423,0.0029135799332204587,0.7405323393659462
1500000US360290102022,0.5729548123220215,0.08010332826502806,0.004085543203558985,0.3428563162093914,0.5007425840138594,0.06693693476898212,0.0037351606446709637,0.42858532057248755,0.5071557001554107,0.06735104176176612,0.0037178017704001306,0.4217754563124231,0.49971502572109455,0.06674889825726729,0.0037239611246300637,0.4298121148970081,0.3816527968147928,0.0505629163345172,0.0036337993499672675,0.5641504875007227
1500000US360290102023,0.45908859012887043,0.07690871619586448,0.0030968412972493583,0.4609058523780157,0.3778832039412409,0.05961486445937278,0.0027090739468577023,0.5597928576525286,0.3817311957214721,0.06034909281421985,0.0027156645467962103,0.5552040469175119,0.37685984737126027,0.05936058345781746,0.002700443937491752,0.5610791252334305,0.26827864930209067,0.04177404645546594,0.002462359445992372,0.6874849447964511
1500000US360290103001,0.5068527985242605,0.08806945248744318,0.005307834156600583,0.3997699148316958,0.43097882095612594,0.07294055087968127,0.004838668149380022,0.49124196001481274,0.4403216008143446,0.07347243760475963,0.0047963389543259575,0.48140962262656983,0.4293627537868691,0.07268625526651698,0.004826564045967105,0.4931244269006469,0.3181994224929526,0.054048600142107654,0.004484411102062236,0.6232675662628776
1500000US360290103002,0.4942861622396886,0.07877909411947491,0.004281541577357612,0.4226532020634789,0.41052419608465207,0.0646293847017728,0.003915567363374784,0.5209308518502004,0.4184540684230616,0.06525274763911923,0.0038912003223238335,0.5124019836154953,0.40873097629935334,0.06440137260287027,0.0039040109629536225,0.5229636401348227,0.2989300880113818,0.04725049121512438,0.003560002497038356,0.6502594182764555
1500000US360290104001,0.39848600989996796,0.12450554401010083,0.00748114711314672,0.4695272989767845,0.3127678534186925,0.09805043799961619,0.006769419502246414,0.5824122890794448,0.3203980870435826,0.09921502408164987,0.006733777666321757,0.5736531112084458,0.31132652719538384,0.0976464939429615,0.0067469801894996856,0.5842799986721551,0.22011282319235428,0.06902860434683766,0.005981414751369624,0.7048771577094384
1500000US360290104002,0.40340659804110346,0.07665921354838298,0.004906510025942836,0.5150276783845706,0.3157920142275273,0.05946835442039595,0.004324933954080116,0.6204146973979966,0.3221856350733608,0.06026901765901233,0.004317256335331853,0.613228090932295,0.31436871116553017,0.05918870482185349,0.004308570637291433,0.6221340133753249,0.21819762994508926,0.041148797662918374,0.003749517853537704,0.7369040545384546
1500000US360290105001,0.45073798797843184,0.17379011495628632,0.006205969623697272,0.3692659274415846,0.37296920697915553,0.1423150326740428,0.00585159712183816,0.4788641632249634,0.38236716092024514,0.14393867481824146,0.005779668523743152,0.4679144957377703,0.37168302700241285,0.14186780351612063,0.005839223388276181,0.4806099460931904,0.276729317492802,0.1051785890665461,0.005487444544837897,0.612604648895814
1500000US360290105002,0.4167048076978476,0.10797731469758778,0.005637536807349627,0.469680340797215,0.33261402260031026,0.08562873363735829,0.005068760642972156,0.5766884831193593,0.34106782464983076,0.08654332957169836,0.0050391094857811835,0.5673497362926898,0.33113841943016403,0.08529689341798705,0.005052625397938589,0.5785120617539103,0.23490136590484978,0.060533196163730936,0.004497426805014491,0.7000680111264047
1500000US360290105003,0.3462744623327877,0.11579110633674781,0.00484652804291605,0.5330879032875484,0.2764820191462395,0.09063150005556944,0.004213513314086896,0.6286729674841042,0.28334859976646887,0.09193320946604482,0.004205611383435015,0.6205125793840514,0.2752389033452299,0.09026445735438642,0.004198868538905887,0.6302977707614777,0.1903251850063568,0.062338507785226704,0.0036436989324295584,0.743692608275987
1500000US360290106001,0.32720958225475316,0.2833263830816638,0.005658046520994763,0.3838059881425882,0.25531508885732906,0.21902139282344288,0.005321018341419594,0.5203424999778086,0.25942264016581207,0.22121630893542746,0.005303144794258773,0.5140579061045016,0.25456334037558664,0.21839851321715711,0.005310398889574957,0.5217277475176813,0.1836950146007707,0.15681338175580936,0.004948868077950252,0.6545427355654696
1500000US360290106002,0.39954801541858176,0.24775755320296428,0.006947616196561661,0.3457468151818922,0.3244299560992635,0.19847514282407325,0.006708551328055693,0.4703863497486075,0.32979347962803424,0.19999730055158033,0.006675962208566324,0.46353325761181907,0.32348301026168463,0.19793571430253198,0.0066947934606262725,0.47188648197515703,0.24132361190263707,0.14665703936540822,0.006360547526788839,0.6056588012051658
1500000US360290107001,0.34928625444695505,0.25020980976279605,0.007808278209199672,0.3926956575810493,0.2774283928778528,0.20079818842177075,0.007396118096822463,0.514377300603554,0.28277621827718535,0.2025694264957777,0.007356804704582443,0.5072975505224544,0.27624507637058465,0.2000910823916227,0.007373455505163076,0.5162903857326295,0.20186162036485678,0.14644879015924678,0.0067784109890898624,0.6449111784868066
1500000US360290107002,0.363243981458062,0.24442688830324952,0.007731807230528167,0.3845973230081602,0.2935324724111782,0.19648682848774732,0.007325384214288975,0.5026553148867855,0.29980440659604213,0.1983098000388281,0.007281264312169842,0.4946045290529599,0.29256807823820274,0.19593921503956435,0.007302969864402553,0.5041897368578304,0.21532460145446902,0.143861748395194,0.0067626362909785475,0.6340510138593586
1500000US360290107003,0.33471257775522384,0.2309596847386163,0.007435730985020054,0.4268920065211398,0.26643571642621094,0.1844470290742299,0.006875606196373871,0.5422416483031853,0.27179478423437103,0.18582541434093827,0.00685933765843874,0.5355204637662521,0.2648379768394441,0.18341728195267124,0.006865392826699375,0.5448793483811853,0.19061937218423405,0.13194332251213228,0.006217858857832757,0.6712194464458009
1500000US360290108031,0.3189447616607696,0.3122527811098879,0.0032027843512282064,0.36559967287811423,0.24404044892895377,0.24056520792130925,0.003055402426232681,0.5123389407235043,0.24679707569369894,0.24220920328014917,0.0030522257202173957,0.5079414953059344,0.24294674599767105,0.23950051662793653,0.0030515684964554004,0.5145011688779371,0.17445091661797435,0.17439345979610202,0.002861371852840676,0.6482942517330829
1500000US360290108032,0.36128576813318614,0.35211272897743623,0.005450113274111049,0.28115138961526653,0.2879031687576414,0.28269081688857434,0.00557782738227336,0.42382818697151087,0.29047672872948604,0.28442856748319023,0.005556238583910763,0.41953846520341304,0.2867209728566466,0.2815781787872182,0.005571341735968097,0.4261295066201672,0.21578796535421815,0.2163267431575284,0.005486601230143793,0.5623986902581097
1500000US360290108041,0.2516185990443074,0.40148691625669036,0.005376757092805928,0.34151772760619636,0.1844558685131994,0.3078544094832893,0.005167628690086376,0.502522093313425,0.18514354271187577,0.30883581968340656,0.0051737174183547835,0.5008469201863628,0.18349042170571625,0.30639289059791447,0.005158753345818318,0.5049579343505509,0.130185127272226,0.2256191122123822,0.004923044040190943,0.6392727164752009
1500000US360290108042,0.30115209901744017,0.37089973723221875,0.0043533344980341,0.3235948292523071,0.2285207651547269,0.2887859779986854,0.0042691804632265795,0.47842407638336115,0.22990848140690676,0.2900771177062429,0.004267927615674429,0.475746473271176,0.2274291141303999,0.2874512852039245,0.004262486205279386,0.4808571144603962,0.1647605643968844,0.21451190033223216,0.00410228486833572,0.6166252504025478
1500000US360290108043,0.30783404968862593,0.29351459894002196,0.006175995896625997,0.3924753554747261,0.22699200519787016,0.21842135538053892,0.005735938178698483,0.5488507012428925,0.22818302298601825,0.21934278958487216,0.005740686470169323,0.5467335009589402,0.22566794108856728,0.21714127711752884,0.005721928879186486,0.5514688529147174,0.15773563608778968,0.15632369496877746,0.005310486122467812,0.6806301828209651
1500000US360290108051,0.3034749427643467,0.41914286538645196,0.004687378411484589,0.27269481343771657,0.23442226443453074,0.33441893992892385,0.00479023088042424,0.4263685647561212,0.2349206440034024,0.33501580116938107,0.004797931541034772,0.4252656232861818,0.23326594372500375,0.33281352157887295,0.004787147543376827,0.42913338715274635,0.1730352632335633,0.25575561297742955,0.004771498459810855,0.5664376253291963
1500000US360290108052,0.263471924114024,0.5258821574879375,0.004966123185814604,0.20567979521222393,0.2099404243639691,0.44081770688889543,0.005404297929873455,0.34383757081726196,0.21028535788970026,0.44143903689938396,0.005408784995694959,0.34286682021522064,0.20915598034152413,0.4391576397874434,0.005402798302946615,0.3462835815680858,0.16231312928253228,0.35360395030183855,0.005652588975766506,0.4784303314398626
1500000US360290108053,0.2922478908090501,0.31913210757956884,0.004700790913237471,0.3839192106981436,0.20985936937112726,0.2363747552861764,0.004372236229273704,0.5493936391134226,0.21041267661396715,0.2369082299415018,0.004380131789443191,0.548298961655088,0.20866381293231923,0.2350259786918594,0.004361925198304006,0.5519482831775174,0.1444390947911407,0.16919355701735908,0.0040796835982904196,0.6822876645932098
1500000US360290108071,0.46767688072595154,0.31105381916267477,0.006163267241957088,0.2151060328694165,0.38482021767537,0.2530391103245879,0.006704606405906648,0.35543606559413526,0.38524643945905834,0.25321468378459827,0.006715982900654296,0.3548228938556892,0.38263383769470855,0.25153225899012427,0.00672011868452517,0.35911378463064203,0.29778009548451934,0.2018788505374208,0.006981287505446074,0.49335976647261365
1500000US360290108072,0.33029053318533946,0.33607269090257136,0.004671636444692944,0.3289651394673961,0.24811706113883894,0.25423533867160664,0.004574217008363583,0.4930733831811908,0.2485257594233673,0.2546371191676486,0.004581537175791367,0.4922555842331928,0.24666234966975745,0.2527321203214166,0.004565507256716671,0.49604002275210923,0.17700700841575293,0.18753868864104484,0.004401118677871045,0.6310531842653313
1500000US360290108073,0.318979910689665,0.32043149997366394,0.00710352739461619,0.35348506194205503,0.23177695651640517,0.2406375139488768,0.006772654690352818,0.5208128748443652,0.232133449660935,0.24098294499114237,0.006783760780095659,0.5200998445678271,0.23048001879879815,0.23928919733421639,0.006757512385518601,0.5234732714814669,0.16173366348252596,0.17509163215740703,0.006442583673112057,0.6567321206869551
1500000US360290108074,0.3063629408850604,0.26569957797830945,0.002484912354406687,0.42545256878222343,0.2165376028386893,0.19011680481193136,0.0022445656090651425,0.5911010267403142,0.21696878970253963,0.19046137062050728,0.002248854718000498,0.5903209849589526,0.21513703240218893,0.18884184061179587,0.0022377841647318367,0.5937833428212832,0.14622920929917207,0.1332215716231579,0.002055952132838318,0.7184932669448317
1500000US360290108081,0.2660132140331475,0.16181269896307204,0.004911116666349496,0.567262970337431,0.1779470576228731,0.10727120289881971,0.004077269628363486,0.7107044698499437,0.17806542987675147,0.10765689912067371,0.004090456554690318,0.7101872144478846,0.1765332716603629,0.10637872549283015,0.004059332140232146,0.7130286707065748,0.1140751996434517,0.07071217693806477,0.0034829398175755936,0.8117296836009079
1500000US360290108082,0.37690131094774365,0.27581451891855513,0.006950816633842261,0.340333353499859,0.2841747823942872,0.206626988140502,0.006722412931536842,0.502475816533674,0.2848667308019512,0.20709318804141755,0.006731752633691778,0.5013083285229395,0.28251501299292264,0.20533453184144784,0.006710855399090964,0.5054395997665385,0.20193269942696335,0.15162308044865427,0.006430413057936625,0.6400138070664457
1500000US360290108083,0.2960571512787836,0.2923153287973942,0.005569569641801285,0.4060579502820209,0.2199996622659413,0.21777562288935667,0.005144577600967768,0.5570801372437344,0.2213741267051576,0.21885432201298569,0.005147528253690987,0.5546240230281656,0.21859732692596162,0.21639682730403578,0.005131365809503897,0.5598744799604987,0.15307902872494297,0.1552321282285686,0.004719656060026829,0.6869691869864616
1500000US360290108091,0.28635144605736773,0.3197009090812873,0.00421832219146442,0.3897293226698805,0.20972866578709481,0.2366903216470517,0.003916291730128458,0.549664720835725,0.2104345341120167,0.23739212115503547,0.003922202778325664,0.548251141954622,0.2084234673061096,0.23519492923604846,0.003906947980949716,0.5524746554768923,0.14542843765398783,0.1692225294044963,0.003636924332278288,0.6817121086092375
1500000US360290108092,0.32884127293805937,0.40138219138247017,0.0047414509729229405,0.2650350847065475,0.25722033762575847,0.3202145858323798,0.004898463932534961,0.41766661260932675,0.2577196279191241,0.320795914083721,0.0049057627384438765,0.416578695258711,0.255916856849474,0.3185917580120561,0.004896676895489632,0.4205947082429802,0.19135607085891757,0.24618401739917434,0.004901906285332012,0.557558005456576
1500000US360290109011,0.24984722981648072,0.319764959859127,0.002995760086754441,0.4273920502376379,0.19570520806082284,0.2538676291061685,0.002776156636156095,0.5476510061968526,0.19867942166915034,0.25594323764150145,0.002772072052459403,0.5426052686368887,0.19452620929422318,0.25245203678962197,0.0027672876483806914,0.5502544662677741,0.1398489953376811,0.1830931667011861,0.0024973116028757627,0.674560526358257
1500000US360290109012,0.29276240092158956,0.38079989221965077,0.007997910999520887,0.3184397958592388,0.23886968277924198,0.3135743774618192,0.007916708754621091,0.43963923100431773,0.24146600505577576,0.3155008470023756,0.00789242148662597,0.4351407264552227,0.2375347371329747,0.3119318302680006,0.00790495540376163,0.4426284771952632,0.17987190437749334,0.2389005380009488,0.007558870208100466,0.5736686874134574
1500000US360290109013,0.19995036564688992,0.2296147845481867,0.004450263010519402,0.565984586794404,0.15176704216832398,0.176494839269582,0.003807381416922867,0.6679307371451711,0.1538477716565651,0.17795103464069742,0.0038147087989799633,0.6643864849037575,0.1505203577944808,0.17512533540934197,0.003790169986890894,0.6705641368092864,0.10218744516751177,0.12008317802111546,0.0032232544428612325,0.7745061223685116
1500000US360290109021,0.429708145820198,0.21796870485938027,0.005796403291112895,0.34652674602930883,0.3388682819583614,0.1709502068801872,0.005607978346326765,0.4845735328151246,0.3413772175821341,0.17190715169621434,0.005598866415726876,0.4811167643059249,0.3368270568216555,0.16994011202731152,0.0055978419674423486,0.48763498918359066,0.24745707910431985,0.1271103644556161,0.005302545606603696,0.6201300108334603
1500000US360290109022,0.26583441827613835,0.2623442927096589,0.006772884744309949,0.46504840426989263,0.2025154160809368,0.20078174070365637,0.0060893739451489985,0.5906134692702579,0.2047650266562179,0.2021475482539751,0.006092829693269337,0.5869945953965376,0.20109760312189442,0.19943205575172038,0.006068225004003658,0.5934021161223816,0.14064620574303324,0.1414010095970168,0.005394108889918943,0.712558675770031
1500000US360290109023,0.3110990809709221,0.26417876570195475,0.006160512136342539,0.4185616411907807,0.24112481659772028,0.20507748384355518,0.005697317204050822,0.5481003823546738,0.24404143562639172,0.20647541055688715,0.005692562417548555,0.5437905913991725,0.2396838548150196,0.20391349110654577,0.005680598139522406,0.5507220559389122,0.1710292863001959,0.14739105801876032,0.005165187000628036,0.6764144686804158
1500000US360290109024,0.4436593798550873,0.1687956438125203,0.0049187010879926905,0.38262627524439957,0.35073752818468645,0.13105380853490878,0.004635052151330695,0.5135736111290742,0.3537756451434065,0.13219614144558398,0.0046271340900710415,0.5094010793209386,0.3486525338671776,0.13030367578245008,0.004623383499378272,0.516420406850994,0.25335781340542984,0.09603100927454337,0.004290493078774376,0.6463206842412523
1500000US360290110001,0.27912339167723305,0.31274312766944806,0.008353572643699889,0.39977990800961893,0.22365460798896292,0.2531662600851771,0.0077915190632799865,0.51538761286258,0.22591296244136286,0.25457302362657047,0.0077910867008067755,0.5117229272312599,0.2221675143464414,0.2515929049241278,0.007770448472309781,0.518469132257121,0.1624431781026831,0.18594384731619742,0.007115523564844715,0.6444974510162748
1500000US360290110002,0.2660017149933664,0.2755105808441371,0.006517826300168803,0.4519698778623277,0.209136332449099,0.21728627910031476,0.005892164571775102,0.567685223878811,0.21108504165683917,0.2184483437444366,0.00589657515264745,0.5645700394460768,0.20751120175382728,0.21570910122576767,0.005873739661984608,0.5709059573584204,0.14774448444263713,0.15530258713594342,0.00525390229059407,0.6916990261308253
1500000US360290111001,0.2645669501039557,0.28148505047138556,0.007954357143619152,0.4459936422810395,0.2110166247429581,0.225722219337467,0.007286504536138122,0.5559746513834368,0.2133167130976464,0.22706964979695643,0.007291941645083698,0.5523216954603134,0.20938193157550114,0.22409559328539,0.007264717142217482,0.5592577579968913,0.1506691064307131,0.16278413487113388,0.006486202364712831,0.6800605563334402
1500000US360290111002,0.28336922154776484,0.33482457941289134,0.003967731955377373,0.37783846708396646,0.22931667035984094,0.27421550748383994,0.003775886584545173,0.49269193557177404,0.23174886202425674,0.275731387138952,0.0037735753800231934,0.4887461754567682,0.2278609740554389,0.27260695035571847,0.0037664823109576384,0.4957655932778851,0.16893099885742657,0.20414537907590788,0.0034818181511462897,0.6234418039155193
1500000US360290112011,0.26816804364088176,0.37969750503671257,0.005113757410459175,0.3470206939119466,0.19259342228118514,0.28906625823715976,0.0049058883084165195,0.5134344311732386,0.19275606364866163,0.28936108744681344,0.004911833720991826,0.5129710151835332,0.19143139898625772,0.28739788669095445,0.00489441603389426,0.5162762982888935,0.1350391202634546,0.21134541170702822,0.004689032108625053,0.648926435920892
1500000US360290112021,0.34939590116721175,0.47880123971496447,1.5693401239766764e-05,0.17178716571658406,0.29076976223187373,0.41025385739602294,1.788921176666851e-05,0.29895849116033657,0.2910493898222822,0.4105929506181787,1.790672301867883e-05,0.29833975283652053,0.289650759225193,0.40866962455799655,1.7905117812650283e-05,0.3016617110989977,0.23246371434293903,0.3388682597614174,1.9460614756542174e-05,0.428648565280887
1500000US360290112022,0.39045830340609683,0.36807442461865014,0.007288130562234571,0.23417914141301852,0.31071727588061265,0.29620132829580875,0.007825345863899921,0.38525604995967866,0.3110620442301804,0.29650030020928403,0.0078351027998167,0.38460255276071875,0.3092549861572801,0.294802467142743,0.007821357961787246,0.3881211887381897,0.2353864343563574,0.23246175863959584,0.008015568365565029,0.5241362386384818
1500000US360290112023,0.31528872469611946,0.31648863883003864,0.004677994820113455,0.3635446416537285,0.23419114303652075,0.23870992511986336,0.004445367017793286,0.5226535648258226,0.23450894227474053,0.2389826987179905,0.004451829108480935,0.5220565298987879,0.23257458975687534,0.23708926512308223,0.0044350816299088954,0.5259010634901335,0.16510585487379315,0.17361155687628216,0.0041974477691007015,0.6570851404808241
1500000US360290112024,0.3206703666594713,0.3208443480584166,0.007551670930889923,0.3509336143512222,0.24376849816542792,0.24498663116734803,0.00728793685801725,0.5039569338092066,0.24492672176949276,0.245981565083339,0.007286220686782931,0.5018054924603854,0.24220986990452043,0.24344446022786928,0.007273106481228848,0.5070725633863814,0.17442341294064145,0.17975361764661593,0.006891663696528664,0.638931305716214
1500000US360290113001,0.20782297092581614,0.29900985836572275,0.009601811605794567,0.48356535910266657,0.15287427148679752,0.22366182613432403,0.00850760712157113,0.6149562952573074,0.15341872747356067,0.2244752021615669,0.008522557240438268,0.6135835131244342,0.15142714911329175,0.22191209669688214,0.008471617216503191,0.6181891369733229,0.10452154863689994,0.15556929284875767,0.007486571696360829,0.7324225868179816
1500000US360290113002,0.2796287408231884,0.347839694689238,0.008351899945321765,0.36417966454225187,0.2177727497178371,0.2746821002932691,0.008002885383250861,0.4995422646056428,0.21850584405378617,0.275276548244676,0.008015284095639771,0.49820232360589795,0.2160847520939463,0.2726942768400875,0.007986011900830873,0.5032349591651354,0.15812168507096327,0.20263189170345258,0.007470583132853938,0.6317758400927302
1500000US360290113003,0.3206095221237508,0.3368864400763431,0.005256227569931798,0.3372478102299743,0.258864381518556,0.2718218394162916,0.0051267632824472855,0.46418701578270516,0.2597238585005272,0.27224069606511264,0.005135556503026318,0.46289988893133377,0.2568395061741862,0.2698278123794426,0.005121754678207515,0.4682109267681638,0.19244771175363684,0.20463013984905873,0.004857281192378966,0.5980648672049255
1500000US360290113004,0.291062297725523,0.34532566876354287,0.006689613658593177,0.35692241985234097,0.22551010475478142,0.2702075686304948,0.006435521172961932,0.4978468054417618,0.2262994756321788,0.2707987177865481,0.006443308818328457,0.49645849776294465,0.2238029856334703,0.26826610095092684,0.006424152457669583,0.5015067609579333,0.16318728158100415,0.19928411367061086,0.00605322363482615,0.6314753811135587
1500000US360290114001,0.26771355692132226,0.20130673451568706,0.007905772818969575,0.5230739357440211,0.2007069509731342,0.14864961769520021,0.0068474740174918475,0.6437959573141737,0.20117724983668242,0.1487628902819392,0.0068612627409839035,0.6431985971403945,0.19885092644189636,0.14717559821452955,0.006812108973552551,0.6471613663700215,0.13653620251880746,0.10193388343339979,0.005923308629116115,0.7556066054186767
1500000US360290114002,0.27829404371663746,0.21251841101899152,0.009347100019092367,0.49984044524527854,0.2148281799945158,0.1597868046652774,0.00815951294973749,0.6172255023904692,0.21484188179145378,0.15974917104515232,0.00817933950931985,0.6172296076540741,0.21259405657170818,0.15818697031442197,0.008121919587717708,0.6210970535261522,0.14828123156979692,0.11094740239281836,0.00713829362206122,0.7336330724153234
